about	r	almost	WordNet_synset
about	r	approximately	WordNet_synset
about	r	around	WordNet_synset
about	r	close to	WordNet_synset
about	r	just about	WordNet_synset
about	r	more or less	WordNet_synset
about	r	most	WordNet_synset
about	r	near	WordNet_synset
about	r	nearly	WordNet_synset
about	r	nigh	WordNet_synset
about	r	or so	WordNet_synset
about	r	roughly	WordNet_synset
about	r	some	WordNet_synset
about	r	virtually	WordNet_synset
about	r	well-nigh	WordNet_synset
account	n	account statement	WordNet_synset
account	n	accounting	WordNet_hyponym
account	n	accounting	WordNet_synset
account	n	ancient history	WordNet_hyponym
account	n	anecdote	WordNet_hyponym
account	n	annals	WordNet_hyponym
account	n	balance	WordNet_meronymPart
account	n	bank account	WordNet_hyponym
account	n	bill	WordNet_synset
account	n	biography	WordNet_hyponym
account	n	brokerage account	WordNet_hyponym
account	n	bulletin	WordNet_hyponym
account	n	business relationship	WordNet_synset
account	n	capital account	WordNet_hyponym
account	n	case history	WordNet_hyponym
account	n	check	WordNet_hyponym
account	n	chit	WordNet_hyponym
account	n	chronicle	WordNet_synset
account	n	chronological record	WordNet_hyponym
account	n	comment	WordNet_hyponym
account	n	communique	WordNet_hyponym
account	n	debriefing	WordNet_hyponym
account	n	definition	WordNet_hyponym
account	n	derivation	WordNet_hyponym
account	n	deriving	WordNet_hyponym
account	n	despatch	WordNet_hyponym
account	n	direct discourse	WordNet_hyponym
account	n	direct quotation	WordNet_hyponym
account	n	dispatch	WordNet_hyponym
account	n	doctor's bill	WordNet_hyponym
account	n	electric bill	WordNet_hyponym
account	n	etymologizing	WordNet_hyponym
account	n	etymology	WordNet_hyponym
account	n	exclusive	WordNet_hyponym
account	n	expense account	WordNet_hyponym
account	n	explanandum	WordNet_meronymPart
account	n	explanans	WordNet_meronymPart
account	n	explanation	WordNet_synset
account	n	explicandum	WordNet_meronymPart
account	n	explication	WordNet_hyponym
account	n	exposition	WordNet_hyponym
account	n	financial statement	WordNet_hypernym
account	n	gain	WordNet_hypernym
account	n	gloss	WordNet_hyponym
account	n	gossip	WordNet_hyponym
account	n	ground	WordNet_hypernym
account	n	historical document	WordNet_hyponym
account	n	historical paper	WordNet_hyponym
account	n	historical record	WordNet_hyponym
account	n	history	WordNet_synset
account	n	history	WordNet_topic
account	n	hotel bill	WordNet_hyponym
account	n	importance	WordNet_hypernym
account	n	indirect discourse	WordNet_hyponym
account	n	informing	WordNet_hypernym
account	n	interpretation	WordNet_hyponym
account	n	invoice	WordNet_synset
account	n	justification	WordNet_hyponym
account	n	life	WordNet_hyponym
account	n	life history	WordNet_hyponym
account	n	life story	WordNet_hyponym
account	n	making known	WordNet_hypernym
account	n	medical bill	WordNet_hyponym
account	n	megillah	WordNet_hyponym
account	n	narration	WordNet_hyponym
account	n	news	WordNet_hypernym
account	n	news report	WordNet_synset
account	n	newsletter	WordNet_hyponym
account	n	newssheet	WordNet_hyponym
account	n	phone bill	WordNet_hyponym
account	n	profit	WordNet_hypernym
account	n	profit and loss	WordNet_hyponym
account	n	profit and loss account	WordNet_hyponym
account	n	reason	WordNet_hypernym
account	n	reason	WordNet_hyponym
account	n	recital	WordNet_hyponym
account	n	reckoning	WordNet_hyponym
account	n	record	WordNet_hypernym
account	n	relationship	WordNet_hypernym
account	n	report	WordNet_synset
